step,layer_idx,g_task_abs_mean,g_penalty_abs_mean,penalty_to_task_ratio,sqrt_v_hat_mean,update_abs_mean,lambda,flops_fraction,violation
500,100,3.250e-08,2.165e-05,6.661e+02,1.168e-05,9.706e-04,1.3303,0.5063,0.0063
500,101,6.885e-08,2.165e-05,3.145e+02,1.168e-05,9.706e-04,1.3303,0.5063,0.0063
500,105,8.253e-07,2.165e-05,2.623e+01,1.171e-05,9.693e-04,1.3303,0.5063,0.0063
500,106,1.928e-06,2.165e-05,1.123e+01,1.174e-05,9.660e-04,1.3303,0.5063,0.0063
500,124,6.918e-07,2.165e-05,3.130e+01,1.172e-05,9.684e-04,1.3303,0.5063,0.0063
500,125,1.509e-06,2.165e-05,1.435e+01,1.177e-05,9.649e-04,1.3303,0.5063,0.0063
500,129,1.699e-06,2.165e-05,1.274e+01,1.189e-05,9.556e-04,1.3303,0.5063,0.0063
500,130,3.690e-06,2.164e-05,5.865e+00,1.230e-05,9.281e-04,1.3303,0.5063,0.0063
500,134,3.163e-06,2.164e-05,6.842e+00,1.217e-05,9.404e-04,1.3303,0.5063,0.0063
500,135,8.439e-06,2.160e-05,2.560e+00,1.335e-05,8.581e-04,1.3303,0.5063,0.0063
500,139,3.155e-07,2.165e-05,6.863e+01,1.169e-05,9.697e-04,1.3303,0.5063,0.0063
500,140,6.779e-07,2.165e-05,3.194e+01,1.172e-05,9.668e-04,1.3303,0.5063,0.0063
600,22,1.628e-07,0.000e+00,0.000e+00,1.080e-05,2.819e-06,1.3296,0.4977,-0.0023
600,23,3.927e-07,0.000e+00,0.000e+00,1.079e-05,6.733e-06,1.3296,0.4977,-0.0023
600,27,2.843e-06,0.000e+00,0.000e+00,1.110e-05,4.888e-05,1.3296,0.4977,-0.0023
600,28,6.652e-06,0.000e+00,0.000e+00,1.185e-05,1.076e-04,1.3296,0.4977,-0.0023
600,32,1.696e-07,0.000e+00,0.000e+00,1.081e-05,3.827e-06,1.3296,0.4977,-0.0023
600,33,3.432e-07,0.000e+00,0.000e+00,1.081e-05,7.358e-06,1.3296,0.4977,-0.0023
600,37,3.164e-06,0.000e+00,0.000e+00,1.120e-05,5.626e-05,1.3296,0.4977,-0.0023
600,38,6.347e-06,0.000e+00,0.000e+00,1.215e-05,1.176e-04,1.3296,0.4977,-0.0023
600,56,1.262e-07,0.000e+00,0.000e+00,1.081e-05,3.311e-06,1.3296,0.4977,-0.0023
600,57,2.748e-07,0.000e+00,0.000e+00,1.081e-05,7.107e-06,1.3296,0.4977,-0.0023
600,61,3.430e-06,0.000e+00,0.000e+00,1.131e-05,5.369e-05,1.3296,0.4977,-0.0023
600,62,6.828e-06,0.000e+00,0.000e+00,1.215e-05,1.069e-04,1.3296,0.4977,-0.0023
600,66,1.488e-06,0.000e+00,0.000e+00,1.090e-05,2.265e-05,1.3296,0.4977,-0.0023
600,67,3.254e-06,0.000e+00,0.000e+00,1.111e-05,4.994e-05,1.3296,0.4977,-0.0023
600,71,1.154e-06,0.000e+00,0.000e+00,1.088e-05,2.686e-05,1.3296,0.4977,-0.0023
600,72,2.201e-06,0.000e+00,0.000e+00,1.106e-05,4.977e-05,1.3296,0.4977,-0.0023
600,90,5.295e-06,0.000e+00,0.000e+00,1.169e-05,7.616e-05,1.3296,0.4977,-0.0023
600,91,9.805e-06,0.000e+00,0.000e+00,1.317e-05,1.440e-04,1.3296,0.4977,-0.0023
